Id,Weekly_Sales
4_90_2013-07-26,84291.67801666667
4_91_2012-11-02,67220.60099288063
4_91_2012-11-09,67385.0699712121
4_91_2012-11-16,67823.44303921911
4_91_2012-11-23,70524.11322121212
4_91_2012-11-30,63978.65791406927
4_91_2012-12-07,64033.460533333346
4_91_2012-12-14,67613.89832921245
4_91_2012-12-21,66956.12882310041
4_91_2012-12-28,64661.92108888891
4_91_2013-01-04,67136.0135111111
4_91_2013-01-11,66976.2368482885
4_91_2013-01-18,68639.0634999225
4_91_2013-01-25,68172.14264047619
4_91_2013-02-01,69073.20365057718
4_91_2013-02-08,75734.85415
4_91_2013-02-15,70349.09851507934
4_91_2013-02-22,69206.03383015873
4_91_2013-03-01,68968.82665507935
4_91_2013-03-08,70383.80526676767
4_91_2013-03-15,68276.13398759399
4_91_2013-03-22,67944.08394380062
4_91_2013-03-29,65035.19171720057
4_91_2013-04-05,65512.63358174604
4_91_2013-04-12,69406.3608788422
4_91_2013-04-19,65238.05670298164
4_91_2013-04-26,64928.1247853626
4_91_2013-05-03,70218.56168423076
4_91_2013-05-10,69416.43988250916
4_91_2013-05-17,69805.15429846155
4_91_2013-05-24,64959.74088714286
4_91_2013-05-31,66515.60335761479
4_91_2013-06-07,68236.53518504274
4_91_2013-06-14,66368.12515555556
4_91_2013-06-21,66942.38711470085
4_91_2013-06-28,67763.69143970087
4_91_2013-07-05,65971.4376436508
4_91_2013-07-12,67917.59236906594
4_91_2013-07-19,67825.79454216913
4_91_2013-07-26,68119.66418160746
4_92_2012-11-02,179231.22107333332
4_92_2012-11-09,178982.5966633333
4_92_2012-11-16,181573.42070142855
4_92_2012-11-23,219051.62604999996
4_92_2012-11-30,202246.44486222227
4_92_2012-12-07,180260.66324031743
4_92_2012-12-14,184684.2148503175
4_92_2012-12-21,184457.06952809525
4_92_2012-12-28,158958.67154999997
4_92_2013-01-04,171996.9006733333
4_92_2013-01-11,174647.95432999998
4_92_2013-01-18,170793.45988842103
4_92_2013-01-25,167412.2611303258
4_92_2013-02-01,170043.87734175436
4_92_2013-02-08,178183.5034750877
4_92_2013-02-15,172288.39616666667
4_92_2013-02-22,172911.49189333335
4_92_2013-03-01,168693.2538550877
4_92_2013-03-08,176247.81157508772
4_92_2013-03-15,167322.9883017544
4_92_2013-03-22,164842.31896604013
4_92_2013-03-29,173036.909558421
4_92_2013-04-05,168521.06997428573
4_92_2013-04-12,174502.49852270677
4_92_2013-04-19,161324.22023080202
4_92_2013-04-26,161745.30837080203
4_92_2013-05-03,164531.8303941667
4_92_2013-05-10,162382.9460275
4_92_2013-05-17,161197.1173322619
4_92_2013-05-24,156690.42507083336
4_92_2013-05-31,154181.97649226195
4_92_2013-06-07,155836.42328750005
4_92_2013-06-14,157288.18357083338
4_92_2013-06-21,154170.06138750006
4_92_2013-06-28,157190.89584962127
4_92_2013-07-05,158070.04662083334
4_92_2013-07-12,160558.19991750002
4_92_2013-07-19,158107.76742321427
4_92_2013-07-26,156073.07634416668
4_93_2012-11-02,77340.54840066665
4_93_2012-11-09,78208.52828399999
4_93_2012-11-16,78469.36644177776
4_93_2012-11-23,88712.43521428572
4_93_2012-11-30,82671.57984999998
4_93_2012-12-07,74541.01843277343
4_93_2012-12-14,78803.37756610675
4_93_2012-12-21,76988.84566666665
4_93_2012-12-28,73164.39981666667
4_93_2013-01-04,72805.65827965368
4_93_2013-01-11,72089.15677965368
4_93_2013-01-18,70674.54187298701
4_93_2013-01-25,70187.83828571429
4_93_2013-02-01,70850.36041904762
4_93_2013-02-08,67596.17357987008
4_93_2013-02-15,72074.91280238096
4_93_2013-02-22,71961.33855238097
4_93_2013-03-01,69614.96091238095
4_93_2013-03-08,71638.06917333334
4_93_2013-03-15,71329.87165632035
4_93_2013-03-22,70961.63816238097
4_93_2013-03-29,70633.90343393938
4_93_2013-04-05,74137.60550900002
4_93_2013-04-12,74818.3736876364
4_93_2013-04-19,73023.43907733334
4_93_2013-04-26,72847.28142733334
4_93_2013-05-03,69543.91192666667
4_93_2013-05-10,69124.83347575756
4_93_2013-05-17,68924.7771948052
4_93_2013-05-24,69701.74488194803
4_93_2013-05-31,69180.59380194804
4_93_2013-06-07,69900.6737052814
4_93_2013-06-14,70755.59540772894
4_93_2013-06-21,69410.83025194803
4_93_2013-06-28,67350.65444015317
4_93_2013-07-05,70186.8663461905
4_93_2013-07-12,70795.6943243956
4_93_2013-07-19,68877.09320242422
4_93_2013-07-26,66689.38619730159
4_94_2012-11-02,74992.44080000001
4_94_2012-11-09,72512.51603333332
4_94_2012-11-16,72609.51986095238
4_94_2012-11-23,74405.53096428572
4_94_2012-11-30,74448.01973095238
4_94_2012-12-07,71530.91108095238
4_94_2012-12-14,71807.87399761906
4_94_2012-12-21,73993.85751666667
4_94_2012-12-28,72223.31663333335
4_94_2013-01-04,72021.85500476192
4_94_2013-01-11,70925.1351547619
4_94_2013-01-18,70225.45228809523
4_94_2013-01-25,68693.13523809523
4_94_2013-02-01,68980.85415476191
4_94_2013-02-08,71166.92305238094
4_94_2013-02-15,73936.80517142858
4_94_2013-02-22,74298.1788714286
4_94_2013-03-01,69406.5298047619
4_94_2013-03-08,70716.12223571427
4_94_2013-03-15,71364.12674870128
4_94_2013-03-22,71296.47767142854
4_94_2013-03-29,71334.05329047621
4_94_2013-04-05,77509.83104642858
4_94_2013-04-12,77237.02309666669
4_94_2013-04-19,78291.55366666666
4_94_2013-04-26,74888.89053809522
4_94_2013-05-03,77257.75988333333
4_94_2013-05-10,78050.17021666668
4_94_2013-05-17,77626.55921666668
4_94_2013-05-24,76273.10305000002
4_94_2013-05-31,74344.86444999998
4_94_2013-06-07,75704.24244102564
4_94_2013-06-14,76340.0250025641
4_94_2013-06-21,74746.9858076923
4_94_2013-06-28,75832.61291923077
4_94_2013-07-05,72848.41769102562
4_94_2013-07-12,72980.05090407922
4_94_2013-07-19,74253.7239076923
4_94_2013-07-26,71503.595124359
4_95_2012-11-02,148818.5792523809
4_95_2012-11-09,149874.12548571423
4_95_2012-11-16,147857.59556904758
4_95_2012-11-23,148570.7714333333
4_95_2012-11-30,147181.2035166667
4_95_2012-12-07,143655.76418571424
4_95_2012-12-14,149083.10723571427
4_95_2012-12-21,148776.59608571426
4_95_2012-12-28,143886.88965000003
4_95_2013-01-04,146069.95046666666
4_95_2013-01-11,146597.62446666663
4_95_2013-01-18,146452.9052666666
4_95_2013-01-25,146095.69041666662
4_95_2013-02-01,152011.10978571424
4_95_2013-02-08,150593.73238333332
4_95_2013-02-15,150598.42958571427
4_95_2013-02-22,149776.0061523809
4_95_2013-03-01,149406.30141904755
4_95_2013-03-08,151267.95848571428
4_95_2013-03-15,150322.80910238088
4_95_2013-03-22,153222.28756904753
4_95_2013-03-29,149708.4344523809
4_95_2013-04-05,155803.80043571425
4_95_2013-04-12,156623.47593571423
4_95_2013-04-19,156763.6915
4_95_2013-04-26,153719.23061904756
4_95_2013-05-03,153470.6888
4_95_2013-05-10,153004.72558333335
4_95_2013-05-17,155643.17275
4_95_2013-05-24,161960.32046666666
4_95_2013-05-31,162975.01631666665
4_95_2013-06-07,164383.62350000002
4_95_2013-06-14,164594.67718333332
4_95_2013-06-21,164039.4306
4_95_2013-06-28,163116.64056666664
4_95_2013-07-05,160746.05383333328
4_95_2013-07-12,159882.52485
4_95_2013-07-19,153568.4704333333
4_95_2013-07-26,156278.3339
4_96_2012-11-02,41652.461083333335
4_96_2012-11-09,41347.892233333325
4_96_2012-11-16,41265.61033333334
4_96_2012-11-23,48951.910966666655
4_96_2012-11-30,47687.677449999974
4_96_2012-12-07,40460.90581190477
4_96_2012-12-14,43160.245266666665
4_96_2012-12-21,43732.43563333333
4_96_2012-12-28,43347.69413333333
4_96_2013-01-04,38696.498323333326
4_96_2013-01-11,37864.16430666667
4_96_2013-01-18,39024.56150666667
4_96_2013-01-25,38870.15085
4_96_2013-02-01,40956.87366666666
4_96_2013-02-08,42884.56826666666
4_96_2013-02-15,41519.202366666665
4_96_2013-02-22,39774.12961666667
4_96_2013-03-01,38787.58893333334
4_96_2013-03-08,41329.36528333334
4_96_2013-03-15,38466.868149999995
4_96_2013-03-22,40460.148466666666
4_96_2013-03-29,41093.77575
4_96_2013-04-05,40632.41021666666
4_96_2013-04-12,41565.68258888889
4_96_2013-04-19,41388.572055555545
4_96_2013-04-26,41220.528905555555
4_96_2013-05-03,38982.72996666667
4_96_2013-05-10,37770.61918333333
4_96_2013-05-17,38506.70006666666
4_96_2013-05-24,39953.22073333334
4_96_2013-05-31,40273.47573333333
4_96_2013-06-07,41209.30735000002
4_96_2013-06-14,41463.22503333335
4_96_2013-06-21,41951.21855000002
4_96_2013-06-28,39522.814306060616
4_96_2013-07-05,41087.73281666668
4_96_2013-07-12,39990.18075606061
4_96_2013-07-19,40440.78971666667
4_96_2013-07-26,38930.574250000005
4_97_2012-11-02,41326.0276254386
4_97_2012-11-09,42040.11299210526
4_97_2012-11-16,42082.503792105264
4_97_2012-11-23,37635.067683333335
4_97_2012-11-30,41751.9735
4_97_2012-12-07,41172.271408771936
4_97_2012-12-14,42175.673992105265
4_97_2012-12-21,41327.64134210526
4_97_2012-12-28,37613.21810000002
4_97_2013-01-04,38821.46935555555
4_97_2013-01-11,39373.19965555556
4_97_2013-01-18,38179.13975555555
4_97_2013-01-25,38753.5052888889
4_97_2013-02-01,40087.56172222222
4_97_2013-02-08,42334.74791666667
4_97_2013-02-15,40167.275722222206
4_97_2013-02-22,39836.39490555556
4_97_2013-03-01,39102.329605555555
4_97_2013-03-08,41039.376483333326
4_97_2013-03-15,39875.09247222222
4_97_2013-03-22,40281.420005555556
4_97_2013-03-29,40604.31295333332
4_97_2013-04-05,41007.39485555556
4_97_2013-04-12,42033.18291666666
4_97_2013-04-19,39823.442648888886
4_97_2013-04-26,39746.87120555555
4_97_2013-05-03,41010.168249999995
4_97_2013-05-10,41021.29486666666
4_97_2013-05-17,41110.90873333334
4_97_2013-05-24,40601.25857619048
4_97_2013-05-31,40449.96014285714
4_97_2013-06-07,41417.407183333344
4_97_2013-06-14,41691.24286666667
4_97_2013-06-21,40257.88705952381
4_97_2013-06-28,40516.53506666667
4_97_2013-07-05,41037.76714666667
4_97_2013-07-12,40837.53189285714
4_97_2013-07-19,40184.51764285714
4_97_2013-07-26,39988.72195952381
4_98_2012-11-02,15866.149057142853
4_98_2012-11-09,15720.795157142857
4_98_2012-11-16,16209.819207142855
4_98_2012-11-23,24525.31506666667
4_98_2012-11-30,19781.094916666665
4_98_2012-12-07,17478.746200000005
4_98_2012-12-14,22947.20395
4_98_2012-12-21,23647.895299999996
4_98_2012-12-28,13289.578533333333
4_98_2013-01-04,14020.190366666666
4_98_2013-01-11,13804.10738095238
4_98_2013-01-18,14117.701416666667
4_98_2013-01-25,13918.85285
4_98_2013-02-01,14995.713383333332
4_98_2013-02-08,19760.109466666658
4_98_2013-02-15,15880.796583333326
4_98_2013-02-22,15205.2199
4_98_2013-03-01,14218.761367857147
4_98_2013-03-08,14759.403799999998
4_98_2013-03-15,14566.389659523806
4_98_2013-03-22,14602.469492857143
4_98_2013-03-29,14382.82605
4_98_2013-04-05,15276.125663333323
4_98_2013-04-12,14570.198829999998
4_98_2013-04-19,14834.701243809523
4_98_2013-04-26,14533.957370476184
4_98_2013-05-03,14783.822741666667
4_98_2013-05-10,14966.026891666666
4_98_2013-05-17,14458.700841666667
4_98_2013-05-24,14263.87327
4_98_2013-05-31,14364.82020333333
4_98_2013-06-07,14629.073669999994
4_98_2013-06-14,14450.802769999995
4_98_2013-06-21,14230.13675809523
4_98_2013-06-28,13590.775469999999
4_98_2013-07-05,14789.548536666662
4_98_2013-07-12,14179.515386666664
4_98_2013-07-19,14376.035169999994
4_98_2013-07-26,13353.08672238095
4_99_2012-11-02,303.2676333333334
4_99_2012-11-09,252.49909999999997
4_99_2012-11-23,6332.0777333333335
4_99_2012-11-30,3067.8577333333333
4_99_2012-12-07,1521.4605333333334
4_99_2012-12-14,2464.165514285714
4_99_2012-12-21,1684.1317880952383
4_99_2012-12-28,576.064
4_99_2013-01-04,613.2272833333332
4_99_2013-01-11,677.8226333333332
4_99_2013-02-01,822.9345666666667
4_99_2013-02-08,1408.0183166666666
4_99_2013-02-15,809.3108166666665
4_99_2013-03-29,508.85214999999994
4_99_2013-04-05,445.5984666666666
4_99_2013-04-12,232.44186515151515
4_99_2013-04-19,225.47774393939395
4_99_2013-04-26,300.22924393939394
4_99_2013-05-03,394.7872984848484
4_99_2013-05-10,140.28425681818183
4_99_2013-05-17,104.72183230134164
4_99_2013-05-24,492.3357999999997
4_99_2013-05-31,412.6555166666666
4_99_2013-06-07,459.25123333333335
4_99_2013-06-14,638.2224333333331
4_99_2013-07-05,853.3042
4_99_2013-07-19,83.18641209677418
4_99_2013-07-26,17.949993445980542
5_1_2012-11-02,11805.559916666662
5_1_2012-11-09,11165.136730952381
5_1_2012-11-16,11108.899283333332
5_1_2012-11-23,10869.455416666666
5_1_2012-11-30,11232.904469047617
5_1_2012-12-07,12002.800266666665
5_1_2012-12-14,13375.734266666668
5_1_2012-12-21,13236.996250000002
5_1_2012-12-28,9625.3284
5_1_2013-01-04,9437.205500000002
5_1_2013-01-11,9632.955
5_1_2013-01-18,10194.221733333334
5_1_2013-01-25,9730.207016666667
5_1_2013-02-01,13150.776290000002
5_1_2013-02-08,12896.152716666666
5_1_2013-02-15,11793.509290000002
5_1_2013-02-22,10239.26864714286
5_1_2013-03-01,11275.489606666668
5_1_2013-03-08,11728.113823333333
5_1_2013-03-15,10563.908338809526
5_1_2013-03-22,12708.28504047619
5_1_2013-03-29,12448.197007142857
5_1_2013-04-05,12154.18539047619
5_1_2013-04-12,11470.625680476192
5_1_2013-04-19,10716.401344862154
5_1_2013-04-26,10912.358997142857
5_1_2013-05-03,9199.933833333334
5_1_2013-05-10,9709.2967
5_1_2013-05-17,9469.272466666669
5_1_2013-05-24,9602.294733333336
5_1_2013-05-31,9565.883683333337
5_1_2013-06-07,9207.982133333335
5_1_2013-06-14,8807.795016666669
5_1_2013-06-21,8764.618166666665
5_1_2013-06-28,8730.685300000001
5_1_2013-07-05,9462.642749999997
5_1_2013-07-12,8817.382099999999
5_1_2013-07-19,8981.393900000001
5_1_2013-07-26,8666.214733333332
5_2_2012-11-02,12350.756005128207
5_2_2012-11-09,12248.356021794873
5_2_2012-11-16,12577.518005128208
5_2_2012-11-23,13061.953316666662
5_2_2012-11-30,13179.693971794874
5_2_2012-12-07,12997.342701794876
5_2_2012-12-14,12922.951333333333
5_2_2012-12-21,13080.073588461539
5_2_2012-12-28,12764.072583333333
5_2_2013-01-04,12202.881416666663
5_2_2013-01-11,12327.332116666665
5_2_2013-01-18,12588.375266666666
5_2_2013-01-25,12386.75746666666
5_2_2013-02-01,12979.633433333333
5_2_2013-02-08,13190.460650000005
5_2_2013-02-15,13069.839000000004
5_2_2013-02-22,12721.148788888891
5_2_2013-03-01,12808.231015555559
5_2_2013-03-08,13186.695533333339
5_2_2013-03-15,12865.794126666673
5_2_2013-03-22,12989.498798888897
5_2_2013-03-29,12939.118982222228
5_2_2013-04-05,12977.070736666674
5_2_2013-04-12,12727.70301888889
5_2_2013-04-19,12891.627829673203
5_2_2013-04-26,12795.39129300654
5_2_2013-05-03,20329.868583333333
5_2_2013-05-10,20353.611083333337
5_2_2013-05-17,20002.57042666667
5_2_2013-05-24,20145.620126666672
5_2_2013-05-31,20022.25657666667
5_2_2013-06-07,20230.59916
5_2_2013-06-14,20108.686210000003
5_2_2013-06-21,20166.360900000007
5_2_2013-06-28,20215.650993333336
5_2_2013-07-05,20606.48709333334
5_2_2013-07-12,20453.400126666675
5_2_2013-07-19,20552.249376666678
5_2_2013-07-26,20412.025826666675
5_3_2012-11-02,4026.3214078431365
5_3_2012-11-09,4199.51849117647
5_3_2012-11-16,3492.7518045098027
5_3_2012-11-23,8235.570066666669
5_3_2012-11-30,4180.426433333332
5_3_2012-12-07,4167.662183333333
5_3_2012-12-14,4182.200166666667
5_3_2012-12-21,5286.013566666666
5_3_2012-12-28,4486.411149999997
5_3_2013-01-04,4171.163566666666
5_3_2013-01-11,4227.297149999999
5_3_2013-01-18,4079.601749999999
5_3_2013-01-25,3800.060821428571
5_3_2013-02-01,3868.36765
5_3_2013-02-08,4011.4168500000005
5_3_2013-02-15,3579.2112976190483
5_3_2013-02-22,3397.163885714286
5_3_2013-03-01,3433.0086523809528
5_3_2013-03-08,3404.859830952381
5_3_2013-03-15,3188.7647357142855
5_3_2013-03-22,3159.4829714285734
5_3_2013-03-29,3349.832304761905
5_3_2013-04-05,3567.5408911764703
5_3_2013-04-12,3380.693672605042
5_3_2013-04-19,3398.7785292717094
5_3_2013-04-26,3455.4745959383763
5_3_2013-05-03,4402.805290000001
5_3_2013-05-10,4534.570606666669
5_3_2013-05-17,4292.452230303031
5_3_2013-05-24,5261.248180303031
5_3_2013-05-31,5331.429296969697
5_3_2013-06-07,5427.426130303032
5_3_2013-06-14,5292.479230303031
5_3_2013-06-21,5142.09973030303
5_3_2013-06-28,4230.605846969696
5_3_2013-07-05,8814.64481363636
5_3_2013-07-12,6329.762763636361
5_3_2013-07-19,7427.909883333334
5_3_2013-07-26,7419.930799999999
5_4_2012-11-02,10162.791183333331
5_4_2012-11-09,10067.371433333334
5_4_2012-11-16,10028.549298888887
5_4_2012-11-23,14460.388583333326
5_4_2012-11-30,11434.924633333329
5_4_2012-12-07,11200.285433333333
5_4_2012-12-14,10323.922316666663
5_4_2012-12-21,11253.09171666667
5_4_2012-12-28,10435.214216666669
5_4_2013-01-04,9750.155708333334
5_4_2013-01-11,9844.279175
5_4_2013-01-18,9878.125925
5_4_2013-01-25,9636.84817116402
5_4_2013-02-01,10173.867866666662
5_4_2013-02-08,10275.542466666664
5_4_2013-02-15,9750.810713333332
5_4_2013-02-22,9827.37832
5_4_2013-03-01,9768.61642
5_4_2013-03-08,9617.824916666668
5_4_2013-03-15,9567.1027
5_4_2013-03-22,9876.261973333329
5_4_2013-03-29,9801.29173333333
5_4_2013-04-05,10139.920899999997
5_4_2013-04-12,9681.781749206348
5_4_2013-04-19,9911.45927015873
5_4_2013-04-26,9871.219120158728
5_4_2013-05-03,12617.134280956074
5_4_2013-05-10,12556.14105762274
5_4_2013-05-17,12732.938040956076
5_4_2013-05-24,12803.650590000001
5_4_2013-05-31,12637.319840000004
5_4_2013-06-07,12983.983763178292
5_4_2013-06-14,13048.71143651163
5_4_2013-06-21,13286.020263178292
5_4_2013-06-28,12723.37203095607
5_4_2013-07-05,14016.553456666665
5_4_2013-07-12,13127.32965595607
5_4_2013-07-19,13193.670549289407
5_4_2013-07-26,12833.409909289405
5_5_2012-11-02,7196.887527777777
5_5_2012-11-09,8092.294266666665
5_5_2012-11-16,8279.894044444443
5_5_2012-11-23,24492.85991666665
5_5_2012-11-30,12333.247349999998
5_5_2012-12-07,13242.033875
5_5_2012-12-14,10709.490683333332
5_5_2012-12-21,14089.208133333332
5_5_2012-12-28,10263.106683333332
5_5_2013-01-04,6906.174383333331
5_5_2013-01-11,6516.161899999999
5_5_2013-01-18,7196.609800000001
5_5_2013-01-25,6412.620216666665
5_5_2013-02-01,8486.171316666663
5_5_2013-02-08,10005.03003333333
5_5_2013-02-15,8574.857866666665
5_5_2013-02-22,7157.673504444443
5_5_2013-03-01,7733.869687777778
5_5_2013-03-08,8506.367086666667
5_5_2013-03-15,7401.605914444443
5_5_2013-03-22,7047.907361111113
5_5_2013-03-29,7623.178697777779
5_5_2013-04-05,6972.049319999999
5_5_2013-04-12,6330.938497777777
5_5_2013-04-19,5768.933050245309
5_5_2013-04-26,6248.687447777777
5_5_2013-05-03,7508.2641026262645
5_5_2013-05-10,7409.386217777776
5_5_2013-05-17,7217.540096666668
5_5_2013-05-24,7676.889319015152
5_5_2013-05-31,7113.4570190151535
5_5_2013-06-07,7815.049123333333
5_5_2013-06-14,7866.144506753247
5_5_2013-06-21,7789.209593116883
5_5_2013-06-28,7782.690957965367
5_5_2013-07-05,8015.490806666669
5_5_2013-07-12,7454.537886060609
5_5_2013-07-19,7479.557824848487
5_5_2013-07-26,7113.304552727273
5_6_2012-11-02,759.9347228758171
5_6_2012-11-09,1585.435828431372
5_6_2012-11-16,1361.1726944444445
5_6_2012-11-23,16153.08211666666
5_6_2012-11-30,5093.4091
5_6_2012-12-07,4109.8351999999995
5_6_2012-12-14,3554.2095833333333
5_6_2012-12-21,6165.786316666665
5_6_2012-12-28,4321.466916666666
5_6_2013-01-04,737.1163715686276
5_6_2013-01-11,580.1690049019611
5_6_2013-01-18,536.9018382352943
5_6_2013-01-25,634.1712465686273
5_6_2013-02-01,988.1404431372549
5_6_2013-02-08,1706.9524333333343
5_6_2013-02-15,772.1850333333334
5_6_2013-02-22,807.2680094444444
5_6_2013-03-01,793.6281094444444
5_6_2013-03-08,988.0775361038963
5_6_2013-03-15,923.7196894979202
5_6_2013-03-22,1042.9605611111108
5_6_2013-03-29,938.334919444444
5_6_2013-04-05,1085.3611499999997
5_6_2013-04-12,740.3830159150325
5_6_2013-04-19,834.2148959150322
5_6_2013-04-26,854.9478959150324
5_6_2013-05-03,2140.320488015873
5_6_2013-05-10,1948.3114094444443
5_6_2013-05-17,1990.0690435714287
5_6_2013-05-24,2489.969606666667
5_6_2013-05-31,2397.4390483333336
5_6_2013-06-07,2263.213769761905
5_6_2013-06-14,2240.311898333333
5_6_2013-06-21,2271.4043816666667
5_6_2013-06-28,1953.591498333333
5_6_2013-07-05,2325.986923333333
5_6_2013-07-12,1904.4877483333337
5_6_2013-07-19,1941.6204530952382
5_6_2013-07-26,1996.415753095238
5_7_2012-11-02,5748.668311111111
5_7_2012-11-09,6588.372916666667
5_7_2012-11-16,6428.807294444444
5_7_2012-11-23,23053.606149999992
5_7_2012-11-30,11541.168566666669
5_7_2012-12-07,15785.547250000001
5_7_2012-12-14,15263.819366666668
5_7_2012-12-21,18179.3924
5_7_2012-12-28,10589.965983333332
5_7_2013-01-04,4437.797646666666
5_7_2013-01-11,4324.47858
5_7_2013-01-18,4774.524329999999
5_7_2013-01-25,4771.518933333332
5_7_2013-02-01,5535.630930952381
5_7_2013-02-08,6244.6362976190485
5_7_2013-02-15,5471.902449999999
5_7_2013-02-22,4936.588207777778
5_7_2013-03-01,5186.883126666667
